datetime_UTC,longitude,latitude,water_level,quality_water_level
2014-01-04T16:04:25.036000,12.490434,55.498956,0.35,0
2014-01-04T16:04:26.056000,12.554527,55.460923,0.321,0
2014-01-04T16:04:27.076000,12.618489,55.422852,0.358,0
2014-01-04T16:04:28.096000,12.68232,55.384743,0.372,0
2014-01-04T16:04:29.116000,12.74602,55.346596,0.35,1
2014-01-04T16:04:30.137000,12.80959,55.308411,0.389,1
2014-01-06T09:01:39.096000,12.660311,55.284165,0.513,0
2014-01-06T09:01:40.116000,12.723792,55.322379,0.547,1
2014-01-14T14:02:56.810000,12.481634,55.502408,0.684,0
2014-01-14T14:02:57.830000,12.54574,55.464379,0.7,0
2014-01-14T14:02:58.850000,12.609715,55.426313,0.712,0
2014-01-14T14:02:59.871000,12.673559,55.388208,0.701,0
2014-01-14T14:03:00.891000,12.737272,55.350065,0.742,1
2014-01-14T14:03:01.911000,12.800855,55.311884,0.756,1
2014-01-16T07:00:11.076000,12.668882,55.289293,0.814,0
2014-01-16T07:00:12.096000,12.732383,55.327501,0.815,1
2014-01-24T12:01:28.576000,12.484602,55.502556,0.339,0
2014-01-24T12:01:29.596000,12.548702,55.464525,0.287,0
2014-01-24T12:01:30.617000,12.612671,55.426457,0.288,0
2014-01-24T12:01:31.637000,12.676509,55.38835,0.331,0
2014-01-24T12:01:32.657000,12.740216,55.350206,0.271,1
2014-01-24T12:01:33.677000,12.803792,55.312023,0.29,1
2014-02-03T09:59:59.961000,12.47496,55.51143,0.01,0
2014-02-03T10:00:00.981000,12.539083,55.473408,-0.057,0
2014-02-03T10:00:02.002000,12.603075,55.435346,-0.042,0
2014-02-03T10:00:03.022000,12.666936,55.397247,-0.054,0
2014-02-03T10:00:04.042000,12.730665,55.35911,-0.086,1
2014-02-03T10:00:05.062000,12.794265,55.320934,-0.07,1
2014-02-03T10:00:06.082000,12.857734,55.282721,-0.038,0
2014-02-13T07:58:31.820000,12.514565,55.490459,0.238,0
2014-02-13T07:58:32.840000,12.578612,55.452416,0.227,0
2014-02-13T07:58:33.860000,12.642527,55.414334,0.208,0
2014-02-13T07:58:34.880000,12.706311,55.376214,0.242,1
2014-02-13T07:58:36.920000,12.833487,55.299861,0.192,1
2014-02-15T00:55:45.658000,12.678029,55.297418,0.165,0
2014-02-23T05:57:03.116000,12.543297,55.473587,0.149,0
2014-02-23T05:57:04.136000,12.607286,55.43553,0.115,0
2014-02-23T05:57:05.156000,12.671144,55.397436,0.118,0
2014-02-23T05:57:06.177000,12.734871,55.359303,0.068,1
2014-02-23T05:57:07.197000,12.798468,55.321132,0.071,1
2014-02-23T05:57:08.217000,12.861935,55.282924,0.145,0
2014-02-24T22:54:16.070000,12.662152,55.284281,0.285,0
2014-02-24T22:54:17.090000,12.72562,55.322495,0.245,1
2014-03-05T03:55:34.786000,12.540891,55.472238,0.199,0
2014-03-05T03:55:35.806000,12.604877,55.434184,0.217,0
2014-03-05T03:55:36.826000,12.668732,55.396091,0.196,0
2014-03-05T03:55:37.847000,12.732456,55.35796,0.204,1
2014-03-05T03:55:38.867000,12.79605,55.319792,0.22,1
2014-03-05T03:55:39.887000,12.859513,55.281585,0.259,0
